Part_Number,Dataset,Count,LGB_Winkler_80CI_Mean,LGB_Winkler_80CI_Std,LGB_PICP_80CI,LGB_Winkler_50CI_Mean,LGB_Winkler_50CI_Std,LGB_PICP_50CI,LGB_Q10,LGB_Q90,LGB_Median_Q10_Q90,LGB_Q25,LGB_Q75,LGB_Median_Q25_Q75,LGB_MAE_Mean,LGB_MAE_Std,TF_Winkler_80CI_Mean,TF_Winkler_80CI_Std,TF_PICP_80CI,TF_Winkler_50CI_Mean,TF_Winkler_50CI_Std,TF_PICP_50CI,TF_Q10,TF_Q90,TF_Median_Q10_Q90,TF_Q25,TF_Q75,TF_Median_Q25_Q75,TF_MAE_Mean,TF_MAE_Std,LGB_PICP_80CI_Pct,LGB_PICP_50CI_Pct,TF_PICP_80CI_Pct,TF_PICP_50CI_Pct
K488P07,Validation,3,4.213095832266048,0.13939131277456615,1.0,2.66557320988796,0.14683041191482,0.6666666666666666,0.6916736630626835,4.904769495328732,4.291148197834762,1.2938571751166896,3.9366643950736298,2.6326250115546452,0.7557761010131644,0.3280238947642163,5.139527320861816,0.16553519961290683,1.0,2.7309800386428833,0.1888820704739814,0.6666666666666666,0.5346825,5.67421,5.156555,1.3641745,4.013574,2.6407099,0.9892547130584716,0.5294355616727173,100.0,66.66666666666666,100.0,66.66666666666666
K643P20,Test,3,4.854974194398484,0.2295382573588425,1.0,3.0852170042170353,0.24700209921003277,1.0,0.7812870735724683,5.636261267970954,4.908221966183186,1.5724395639474025,4.6576565681644375,3.228717641087689,1.1153137203529326,0.41793370414613473,6.704322973887126,0.6740218103671766,1.0,3.5603359937667847,0.3947385500593189,0.6666666666666666,1.2475381,7.9518604,6.7329235,2.348255,5.840688,3.503803,1.2386671702067058,0.5924721299787354,100.0,100.0,100.0,66.66666666666666
K643P20,Validation,3,4.560200612633781,0.3482734464220122,1.0,3.059320935921169,0.2547958100966104,0.6666666666666666,0.6886133360828088,5.248813948716589,4.6544624139668755,1.3806447879379007,4.40691594557352,3.1634562517704388,1.5451428833058938,0.19374852879598625,6.1235833168029785,0.4650481755798058,1.0,3.187147537867228,0.2472819620629271,1.0,0.9111739,7.034757,6.119358,1.9015001,5.088648,3.1413004,0.6694142023722321,0.4183465531360965,100.0,66.66666666666666,100.0,100.0
K644P13,Test,3,4.386902822892253,0.12994283109524485,1.0,2.9024740728101857,0.11229125108113472,0.6666666666666666,0.4789801468330374,4.86588296972529,4.3453537358680245,1.1632826463311068,4.040023111420077,2.8375006638861184,0.9011192458801035,0.3384334450200559,5.666880575815836,0.5308836556969213,0.6666666666666666,3.1034659147262573,0.5418613778327764,0.6666666666666666,0.8517001,6.5061345,5.577717,1.7948405,4.69079,2.871635,1.1223256587982176,1.1570129921987231,100.0,66.66666666666666,66.66666666666666,66.66666666666666
K644P13,Validation,3,4.514920872617249,0.1992048449248149,0.6666666666666666,3.2613337841765637,0.48970549108219186,0.3333333333333333,0.1616266466675411,4.582391203103649,4.482281514005007,0.89153220096421,3.7328166766510447,2.805624714026215,2.076085348908365,1.6295474559236145,4.771435578664144,0.18417697677770747,0.6666666666666666,2.977531671524048,0.5188615682572191,0.3333333333333333,0.35470358,5.020791,4.756598,1.0901581,3.5123355,2.4346747,2.109138329823811,1.5362284512356963,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
K644P16,Test,3,6.034753912302249,0.2340955138741709,1.0,4.101056755329658,0.11704494029460775,1.0,0.8379778053954189,6.872731717697668,5.882425416839272,1.9796866248808778,6.080743380210535,4.074365059082653,0.9442706450683841,0.4853573005894862,7.845207993189494,0.3581790470096932,0.6666666666666666,4.305036544799805,0.400946308316935,0.3333333333333333,1.9952236,9.837223,7.8923483,3.3162968,7.306767,4.006243,1.9499815305074055,1.2672341722311162,100.0,100.0,66.66666666666666,33.33333333333333
K644P16,Validation,3,6.435518018801342,0.29709245623207686,1.0,4.306625487272529,0.13020471153876734,1.0,0.8618657548048398,7.297383773606181,6.295178440894261,2.0802561039886798,6.386881591261209,4.371085413157257,1.4371907576975989,0.5610872581313222,7.540694586435954,0.46558197905200877,0.6666666666666666,4.101542631785075,0.553755543576381,0.6666666666666666,1.7420286,9.278518,7.4586143,2.997172,6.859722,3.7889936,2.2794098854064937,0.7464815693380402,100.0,100.0,66.66666666666666,66.66666666666666
K645P13,Test,3,4.4675665212870355,0.17363356511275205,1.0,2.9057847499224536,0.11700971658357247,1.0,0.13817089295016202,4.605737414237197,4.5414109012085815,0.8400864847578965,3.7458712346803495,2.9830320996742468,0.9805465041858309,0.09330315436321507,5.132214228312175,0.3895450779862383,1.0,2.7473910252253213,0.2697403758201041,0.3333333333333333,0.5134406,5.645655,5.4059362,1.3366442,3.9910762,2.7860181,1.0637855529785156,0.6086803357819323,100.0,100.0,100.0,33.33333333333333
K645P13,Validation,3,4.450024565897476,0.11627946445116566,1.0,3.0018035378479246,0.10146316549430262,0.6666666666666666,0.07026162988592259,4.5202861957834,4.529435814960537,0.7780877410836503,3.733015592413493,2.9658403867170886,1.0696208034900792,0.8154830411468371,4.443541367848714,0.24212430154456002,1.0,2.520209034283956,0.176465145856985,0.6666666666666666,0.20897488,4.652516,4.457821,0.87365866,3.2098105,2.3212566,1.1657739480336502,0.889702029029239,100.0,66.66666666666666,100.0,66.66666666666666
K645P14,Test,3,4.118973463857342,0.22131134982761477,0.6666666666666666,3.081947747698514,0.21566402070336294,0.3333333333333333,0.47983070314172793,4.553657105340386,3.901322415896247,1.1740821604903169,4.002931371587587,2.835169557073799,1.4566421399563028,0.6176014077288792,5.493619012832641,0.4244362387035997,0.6666666666666666,3.1152379512786865,0.1480666771552193,0.3333333333333333,0.7459623,6.2008157,5.2066116,1.6511742,4.4421973,2.6667554,1.594441334406535,0.8958301276394836,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
K645P14,Validation,3,4.341792202374126,0.13858114467224245,1.0,2.9391618509468724,0.09132257942613138,0.6666666666666666,0.12280929029066202,4.464601492664788,4.260626950238841,0.9301633795045041,3.8616292449278773,2.891831604004474,1.0928247900676935,0.712789880519665,4.835155328114827,0.27049848664216186,1.0,2.6758869886398315,0.18799429033101714,0.3333333333333333,0.42399493,5.25915,4.7242827,1.1963638,3.6989002,2.443268,1.268958489100138,0.7283642676595641,100.0,66.66666666666666,100.0,33.33333333333333
K645P16,Test,3,5.022509605632173,0.07563423132618588,0.6666666666666666,3.6817928701838007,0.3488299785313916,0.6666666666666666,1.3476822014623089,6.33638000085035,4.980277134461847,2.244005743728166,5.728232842933868,3.5615995816128034,1.3938142416674515,0.7055874860734209,7.0202832063039144,0.739488882624187,0.6666666666666666,3.9267810583114624,0.716638382006368,0.6666666666666666,1.4583975,8.428641,7.4647417,2.6139975,6.2077065,3.8306515,1.5677051544189455,1.5323974676973307,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
K645P16,Validation,3,4.584849312293617,0.06649639252711041,0.6666666666666666,2.9961866986912025,0.34087414223854284,0.6666666666666666,1.215544560592671,5.796959928893803,4.539506864153779,1.9410923204932395,4.758301424939318,2.79433443215834,1.3916250148578146,1.0934990145092098,6.5194441477457685,0.25943776833301474,1.0,3.4396358331044516,0.14426262901984543,0.6666666666666666,1.1841723,7.7036166,6.4680953,2.2600172,5.6244283,3.3061588,1.2697108586629227,0.7431434288020294,66.66666666666666,66.66666666666666,100.0,66.66666666666666
K818P05,Test,3,4.716640557444115,0.15529708009834048,1.0,2.7641901814442633,0.10924002123395081,0.3333333333333333,0.8757293703893856,5.5923699278334995,4.691386756527635,1.7822594333588009,4.4269794237275235,2.6216086470557567,0.8668453807658838,0.43053264345224274,6.103803825378418,0.5406701047864534,0.6666666666666666,3.3583128849665322,0.4271784602557954,0.3333333333333333,0.95603776,7.0586915,6.192614,1.9521021,5.095404,3.1815662,1.701462189356486,0.6742001283876794,100.0,33.33333333333333,66.66666666666666,33.33333333333333
K818P05,Validation,3,4.413897212398834,0.27514091802868995,1.0,2.9265008432351594,0.23373242274148742,1.0,0.6630549297337905,5.076952142132625,4.546933540262426,1.2932620175247564,4.219762860759915,2.9057841692668163,0.7850598187297754,0.046916013742387366,5.280922253926595,0.19871031171100798,1.0,2.724628527959188,0.0968127536986996,1.0,0.5259099,5.806832,5.2269554,1.3681244,4.092753,2.6782482,0.402405579884847,0.15392152184902128,100.0,100.0,100.0,100.0
K919P08,Test,3,4.810526035598239,0.15712976731901426,0.6666666666666666,3.3854741226864906,0.2043942934347187,0.6666666666666666,0.6506725868921905,5.435909333860846,4.870709429546433,1.4351694142709543,4.594983518147191,3.168308075002681,1.7665554358395485,1.1267627882636992,7.067427317301433,0.18743015609559494,1.0,3.632516304651896,0.10422985823679409,1.0,1.4792881,8.546716,7.1247225,2.656407,6.2889233,3.6485345,0.9988253911336263,0.6543657063507735,66.66666666666666,66.66666666666666,100.0,100.0
K919P08,Validation,3,4.189822678196876,0.0470605648647966,0.6666666666666666,3.0347480655266885,0.24638391423191375,0.6666666666666666,0.5572066824917359,4.722837225734142,4.178849203913504,1.0455266529029135,3.9028473256405434,2.848961440113252,1.2521270064623746,1.1770374642757127,5.617985248565674,0.3761601507004991,1.0,3.069582144419352,0.08700912709661221,0.6666666666666666,0.6910713,6.3090568,5.822543,1.6082358,4.4942966,2.9704502,1.2710851033528645,0.9858073472363855,66.66666666666666,66.66666666666666,100.0,66.66666666666666
LA2T0G20503B050,Test,3,7.315818943313142,0.42702259730300274,0.6666666666666666,4.598331763894176,0.4740175947433353,0.3333333333333333,1.9336049308244796,9.18714813260686,7.080946925903624,3.3956227307664832,7.3676567278651035,3.945217190921058,2.619322124502196,1.3597703825523102,7.191221539179484,0.6543723135731621,0.3333333333333333,4.136680841445923,0.5204952294596252,0.3333333333333333,1.6837956,8.843779,7.0025883,2.8817263,6.5359936,3.5657797,2.6351095835367833,0.7401718698162112,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333
LA2T0G20503B050,Validation,3,7.007867135700913,0.5174153266743018,1.0,3.9556867136579164,0.275469106066845,0.3333333333333333,1.8965426846238884,8.904409820324801,7.1033157538162675,3.4293733068799774,7.097842730039344,3.594002611462587,1.7511789021088333,0.9048960794192044,7.526859442392985,0.0902801418237658,1.0,4.00572137037913,0.18316468875494593,0.3333333333333333,1.8069955,9.333855,7.546698,3.067463,6.895224,3.836625,1.8851278622945145,0.6588843994590716,100.0,33.33333333333333,100.0,33.33333333333333
LA2T0G20705C070,Test,3,9.36770402893067,0.8175968270699022,1.0,5.553784809115682,0.32631473272380346,0.6666666666666666,4.16386633211247,13.531570361043139,9.04434189292461,5.8605674655808935,11.30261400657704,5.212884022446866,1.369677309786234,1.3305784103102714,11.258360544840494,0.5560495923223417,1.0,5.746634006500244,0.1596506074297549,0.6666666666666666,4.4650655,15.723427,11.212961,6.514914,12.142962,5.597529,2.188214302062987,0.9909588984592931,100.0,66.66666666666666,100.0,66.66666666666666
LA2T0G20705C070,Validation,3,11.000717555699831,0.2275158703059644,0.6666666666666666,6.500538678018358,0.678324655371822,0.3333333333333333,5.084122986190082,16.004033165642756,11.014180040101383,6.998062620215865,12.949409346615866,5.7639005087554285,3.4602848330431253,1.542745286462604,9.89253838857015,0.34796874328037347,1.0,5.432207266489665,0.3128478726152835,0.3333333333333333,3.2957687,13.188308,10.045689,5.028356,9.946872,5.0013666,2.8392494519551605,1.6322820468214294,66.66666666666666,33.33333333333333,100.0,33.33333333333333
LA2T0G21006CA10,Test,3,14.329945502157907,0.620878913164047,0.3333333333333333,9.604069878104225,1.6539966847082497,0.0,8.772452450210048,22.715022525666953,13.505262115650458,11.276619368551247,18.57934528563906,7.293911962232583,8.104804695602995,3.7120090102082326,14.765559069315593,0.5869655973296402,0.6666666666666666,9.138580958048502,1.9440314133978256,0.3333333333333333,8.569055,22.95455,14.053178,11.485409,18.688793,7.043005,7.305529276529948,4.247004805916387,33.33333333333333,0.0,66.66666666666666,33.33333333333333
LA2T0G21006CA10,Validation,3,13.59828006409508,0.5860056271236536,0.3333333333333333,8.553251880292438,1.093296074935667,0.3333333333333333,8.332873270020832,21.77803051648746,13.842485430794152,11.304203145331572,18.880298309955265,7.648436444424027,4.577370831657044,2.97757800689823,13.730418141682941,0.22321710017939655,0.6666666666666666,8.520495096842447,1.4221067087461403,0.3333333333333333,7.2237887,20.659763,13.759228,9.89866,16.64389,6.923959,5.930300076802571,4.494615444081333,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333
MA30A1017,Test,3,15.979370209829165,1.4462362955679868,0.3333333333333333,11.755615721204379,0.7007357106242499,0.0,14.701531163506402,30.361257595236307,14.940969415713159,17.313817511679588,26.47219979910126,8.769840925494371,10.046981338955115,2.699318369328762,20.344642639160156,0.5740070458482905,1.0,10.34546438852946,0.3621134623907754,0.3333333333333333,16.907503,37.252148,20.333086,21.32942,31.25885,9.9103565,5.072592417399091,1.4501114797332921,33.33333333333333,0.0,100.0,33.33333333333333
MA30A1017,Validation,3,14.344789974019998,1.1260359905011954,0.6666666666666666,9.488103313984523,1.8290174263412344,0.3333333333333333,13.36012342049716,27.500875370182033,14.62333164480856,15.547566963662923,23.49381766585864,8.177012949346391,6.786383223518103,3.773574586482163,17.02495511372884,0.5231620597707723,0.6666666666666666,9.484823226928711,1.578319614978468,0.6666666666666666,12.349567,29.267328,17.012556,15.95573,24.344294,8.415031,5.629879633585613,3.490571999292919,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
MF10-05-11,Test,3,12.532830621774167,0.6400548716041332,0.3333333333333333,9.320762660348922,0.5094409840917973,0.0,9.545427765035301,21.66768557130013,11.722691875089302,11.1527141009136,18.730453044139058,7.455485177794429,6.731036915619536,1.5335026516664487,14.027023188273112,0.737934175037682,0.3333333333333333,8.488776842753092,1.2811157480506603,0.0,8.010273,21.799387,13.363321,10.775975,17.710098,6.7474585,6.639651616414388,2.248123501308733,33.33333333333333,0.0,33.33333333333333,0.0
MF10-05-11,Validation,3,11.968155323807693,0.26581993774484075,1.0,7.220295163480439,0.276153704862355,0.6666666666666666,9.403791245730025,21.371946569537716,12.005410020883973,10.91733263113691,17.93185800304708,6.987098153536742,2.44458095044544,2.0625519325895305,13.246095975240072,0.5466461551898362,1.0,7.170308748881022,0.6643793162999909,0.6666666666666666,7.2088184,20.454916,12.925286,9.849708,16.50036,6.4952154,3.7886476516723615,1.7979968305283653,100.0,66.66666666666666,100.0,66.66666666666666
P241P02,Test,3,10.639969059579526,0.5012860441848824,1.0,5.133470601580986,0.1402352505316178,1.0,3.4978139138924127,14.137782973471937,10.538724873684396,5.475518308618401,10.608988910199388,5.169356198605265,0.9506959381665686,0.6746854940834448,11.585600217183432,0.39005283770007854,1.0,5.841384728749593,0.19329877103761595,0.6666666666666666,5.205355,16.790955,11.496259,7.387421,13.175972,5.7474775,2.0694192250569667,1.2708233342263857,100.0,100.0,100.0,66.66666666666666
P241P02,Validation,3,9.407150751555069,0.7325643096980083,1.0,4.550530067651403,0.2690844537729445,0.6666666666666666,2.7585645691427687,12.165715320697837,9.434779929390539,4.816170863636029,9.216856887749508,4.648721844746388,1.1894194771375872,1.0548579237640427,10.096844673156738,0.2809364126134021,1.0,5.016057173411052,0.1478611515618665,1.0,3.7912056,13.88805,10.045027,5.630343,10.6463995,5.0033007,1.3320569992065445,0.2801929761431646,100.0,66.66666666666666,100.0,100.0
P243P02,Test,3,9.888482808456535,0.23204348572868178,1.0,4.884373839986126,0.23951902813028014,1.0,3.1973686458606827,13.085851454317217,9.726958783501239,4.819261499037128,9.703635339023254,4.96724686287777,0.912702147406114,0.6986693741714409,11.234519640604654,0.24816955679971306,1.0,5.714800437291463,0.2167957588808151,0.6666666666666666,4.6900826,15.9246025,11.279474,6.813217,12.410297,5.6026473,1.8400996526082347,1.0932632209126156,100.0,100.0,100.0,66.66666666666666
P243P02,Validation,3,9.88671400942563,0.4309763395568377,1.0,4.778281774352363,0.03756896064089326,1.0,2.5099216206156956,12.396635630041326,9.790114242578909,4.497878380713536,9.276160155065899,4.794822227044305,0.5146986497314998,0.40737573788177145,9.852106412251791,0.2487026827321318,1.0,4.880178292592366,0.13356145843710968,1.0,3.5145073,13.366614,9.892596,5.324089,10.204267,4.8978543,1.151273091634116,0.6101831671178579,100.0,100.0,100.0,100.0
QA07995,Test,3,13.266558989123793,0.6628614928125582,0.6666666666666666,9.22792938027432,2.9628243530125196,0.6666666666666666,9.901759523607076,22.517270177217217,12.457059526753167,11.963706458906778,19.12763319910074,7.218015258005641,7.189212457215651,6.209772509207348,15.79506384531657,0.6868846712751474,0.6666666666666666,9.447246551513672,2.4145418748386573,0.6666666666666666,9.623852,25.044783,15.467889,12.767288,20.52279,7.7762384,6.50441551208496,5.294958388451248,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
QA07995,Validation,3,13.682012219166724,0.3334211490792554,1.0,8.055264097272811,0.8721381193400378,0.3333333333333333,9.52261153140823,23.204623750574957,13.905149908341576,12.407221178438126,20.194780731342757,7.538067473636463,2.9411581948439594,1.9096665069763643,14.910460472106934,0.1387361800539633,1.0,7.589979807535808,0.12055020261274386,0.6666666666666666,8.79753,23.707993,14.817713,11.819203,19.30885,7.4357767,2.6125647226969417,1.3169046065478318,100.0,33.33333333333333,100.0,66.66666666666666
RCF6708,Test,3,17.77333671176308,1.1026514992513514,1.0,11.006588121460242,0.7739266836909511,0.3333333333333333,15.49199494243284,33.265331654195926,17.431201291952807,18.446011488890512,28.767513556698404,9.677245585886364,5.674040689198275,2.3323155048488533,18.21253712972005,1.2558648731623911,1.0,9.323480923970541,0.9936924747311723,0.3333333333333333,14.594979,32.807518,17.943241,18.47537,27.461065,8.880199,5.2569077809651725,1.4081807531367923,100.0,33.33333333333333,100.0,33.33333333333333
